,CID X LOC_NUM X VENDOR,target
5701,U8VN3E0 X 0 X 289,0
5701,U8VN3E0 X 0 X 843,0
5701,U8VN3E0 X 0 X 159,0
5702,U8W26ZO X 0 X 265,1
5702,U8W26ZO X 0 X 159,0
5702,U8W26ZO X 0 X 76,0
5702,U8W26ZO X 0 X 289,0
5702,U8W26ZO X 0 X 157,1
5702,U8W26ZO X 0 X 310,0
5702,U8W26ZO X 0 X 231,0
5702,U8W26ZO X 0 X 149,0
5702,U8W26ZO X 0 X 298,0
5702,U8W26ZO X 0 X 115,0
5702,U8W26ZO X 0 X 274,0
5702,U8W26ZO X 0 X 106,0
5702,U8W26ZO X 0 X 55,0
5702,U8W26ZO X 0 X 196,0
5702,U8W26ZO X 0 X 201,0
5702,U8W26ZO X 0 X 577,0
5702,U8W26ZO X 0 X 191,0
5702,U8W26ZO X 0 X 303,1
5702,U8W26ZO X 0 X 547,0
5702,U8W26ZO X 0 X 197,0
5703,U92U7TG X 0 X 681,1
5703,U92U7TG X 0 X 188,0
5703,U92U7TG X 0 X 115,1
5703,U92U7TG X 0 X 176,0
5703,U92U7TG X 0 X 196,1
5703,U92U7TG X 0 X 180,0
5703,U92U7TG X 0 X 195,0
5703,U92U7TG X 0 X 149,0
5703,U92U7TG X 0 X 401,1
5703,U92U7TG X 0 X 106,0
5703,U92U7TG X 0 X 303,1
5703,U92U7TG X 0 X 250,1
5703,U92U7TG X 0 X 76,0
5703,U92U7TG X 0 X 271,0
5703,U92U7TG X 0 X 843,1
5703,U92U7TG X 0 X 159,0
5703,U92U7TG X 0 X 265,1
5703,U92U7TG X 0 X 23,1
5703,U92U7TG X 0 X 288,1
5703,U92U7TG X 0 X 20,0
5704,U98V8Z6 X 0 X 192,1
5704,U98V8Z6 X 0 X 188,1
5704,U98V8Z6 X 0 X 304,1
5704,U98V8Z6 X 0 X 180,1
5704,U98V8Z6 X 0 X 298,1
5704,U98V8Z6 X 0 X 115,1
5704,U98V8Z6 X 0 X 843,1
5704,U98V8Z6 X 0 X 76,1
5704,U98V8Z6 X 0 X 855,1
5704,U98V8Z6 X 0 X 577,1
5704,U98V8Z6 X 0 X 105,1
5704,U98V8Z6 X 0 X 303,1
5704,U98V8Z6 X 0 X 23,1
5704,U98V8Z6 X 0 X 159,1
5704,U98V8Z6 X 0 X 265,1
5704,U98V8Z6 X 0 X 310,1
5704,U98V8Z6 X 0 X 196,1
5704,U98V8Z6 X 0 X 250,1
5704,U98V8Z6 X 0 X 274,1
5704,U98V8Z6 X 0 X 401,1
5705,U9A7OY2 X 0 X 115,0
5705,U9A7OY2 X 0 X 265,1
5705,U9A7OY2 X 0 X 197,1
5705,U9A7OY2 X 0 X 188,1
5705,U9A7OY2 X 0 X 310,1
5705,U9A7OY2 X 0 X 303,1
5705,U9A7OY2 X 0 X 159,1
5705,U9A7OY2 X 0 X 289,1
5705,U9A7OY2 X 0 X 81,1
5705,U9A7OY2 X 0 X 110,1
5705,U9A7OY2 X 0 X 274,1
5705,U9A7OY2 X 0 X 288,1
5705,U9A7OY2 X 0 X 577,0
5705,U9A7OY2 X 0 X 176,1
5705,U9A7OY2 X 0 X 90,1
5705,U9A7OY2 X 0 X 401,1
5705,U9A7OY2 X 0 X 149,1
5705,U9A7OY2 X 0 X 250,1
5705,U9A7OY2 X 0 X 298,1
5705,U9A7OY2 X 0 X 843,1
5706,U9CBQKW X 0 X 294,1
5706,U9CBQKW X 0 X 303,1
5706,U9CBQKW X 0 X 55,1
5706,U9CBQKW X 0 X 161,1
5706,U9CBQKW X 0 X 841,1
5706,U9CBQKW X 0 X 216,1
5706,U9CBQKW X 0 X 207,1
5706,U9CBQKW X 0 X 231,1
5706,U9CBQKW X 0 X 113,1
5706,U9CBQKW X 0 X 115,1
5706,U9CBQKW X 0 X 295,1
5706,U9CBQKW X 0 X 274,1
5706,U9CBQKW X 0 X 76,1
5706,U9CBQKW X 0 X 265,1
5706,U9CBQKW X 0 X 196,1
5706,U9CBQKW X 0 X 855,1
5706,U9CBQKW X 0 X 66,1
5706,U9CBQKW X 0 X 13,1
5706,U9CBQKW X 0 X 159,1
5706,U9CBQKW X 0 X 106,1
5707,U9ECWSY X 0 X 188,0
5707,U9ECWSY X 0 X 149,0
5707,U9ECWSY X 0 X 67,0
5707,U9ECWSY X 0 X 855,1
5707,U9ECWSY X 0 X 265,0
5707,U9ECWSY X 0 X 176,0
5707,U9ECWSY X 0 X 310,0
5707,U9ECWSY X 0 X 110,0
5707,U9ECWSY X 0 X 303,0
5707,U9ECWSY X 0 X 161,0
5707,U9ECWSY X 0 X 274,0
5707,U9ECWSY X 0 X 294,0
5707,U9ECWSY X 0 X 66,0
5707,U9ECWSY X 0 X 401,0
5707,U9ECWSY X 0 X 196,1
5707,U9ECWSY X 0 X 843,0
5707,U9ECWSY X 0 X 231,0
5707,U9ECWSY X 0 X 250,0
5707,U9ECWSY X 0 X 192,1
5707,U9ECWSY X 0 X 115,0
5708,U9MY6R3 X 0 X 161,1
5708,U9MY6R3 X 0 X 159,1
5708,U9MY6R3 X 0 X 295,1
5708,U9MY6R3 X 0 X 180,1
5708,U9MY6R3 X 0 X 154,1
5708,U9MY6R3 X 0 X 55,1
5708,U9MY6R3 X 0 X 259,1
5708,U9MY6R3 X 0 X 843,1
5708,U9MY6R3 X 0 X 196,1
5708,U9MY6R3 X 0 X 75,1
5708,U9MY6R3 X 0 X 115,1
5708,U9MY6R3 X 0 X 149,1
5708,U9MY6R3 X 0 X 221,1
5708,U9MY6R3 X 0 X 303,1
5708,U9MY6R3 X 0 X 294,1
5708,U9MY6R3 X 0 X 250,1
5708,U9MY6R3 X 0 X 271,1
5708,U9MY6R3 X 0 X 274,1
5708,U9MY6R3 X 0 X 577,1
5708,U9MY6R3 X 0 X 265,1
5709,U9UJUHF X 0 X 303,1
5709,U9UJUHF X 0 X 85,1
5709,U9UJUHF X 0 X 237,1
5709,U9UJUHF X 0 X 401,1
5709,U9UJUHF X 0 X 843,1
5709,U9UJUHF X 0 X 250,1
5709,U9UJUHF X 0 X 582,1
5709,U9UJUHF X 0 X 295,1
5709,U9UJUHF X 0 X 856,1
5709,U9UJUHF X 0 X 55,1
5709,U9UJUHF X 0 X 149,1
5709,U9UJUHF X 0 X 577,1
5709,U9UJUHF X 0 X 110,1
5709,U9UJUHF X 0 X 398,1
5709,U9UJUHF X 0 X 159,1
5709,U9UJUHF X 0 X 106,1
5709,U9UJUHF X 0 X 197,1
5709,U9UJUHF X 0 X 265,1
5709,U9UJUHF X 0 X 115,1
5709,U9UJUHF X 0 X 176,1
5710,U9ZNGN5 X 0 X 303,1
5710,U9ZNGN5 X 0 X 289,1
5710,U9ZNGN5 X 0 X 843,1
5710,U9ZNGN5 X 0 X 298,1
5710,U9ZNGN5 X 0 X 221,1
5710,U9ZNGN5 X 0 X 294,1
5710,U9ZNGN5 X 0 X 537,1
5710,U9ZNGN5 X 0 X 265,1
5710,U9ZNGN5 X 0 X 195,1
5710,U9ZNGN5 X 0 X 193,1
5710,U9ZNGN5 X 0 X 159,1
5710,U9ZNGN5 X 0 X 75,1
5710,U9ZNGN5 X 0 X 304,1
5710,U9ZNGN5 X 0 X 90,1
5710,U9ZNGN5 X 0 X 180,1
5710,U9ZNGN5 X 0 X 85,1
5710,U9ZNGN5 X 0 X 55,1
5710,U9ZNGN5 X 0 X 243,1
5710,U9ZNGN5 X 0 X 401,1
5710,U9ZNGN5 X 0 X 398,1
5711,UAAHEMK X 0 X 303,1
5711,UAAHEMK X 0 X 274,1
5711,UAAHEMK X 0 X 90,1
5711,UAAHEMK X 0 X 115,1
5711,UAAHEMK X 0 X 79,1
5711,UAAHEMK X 0 X 250,1
5711,UAAHEMK X 0 X 161,1
5711,UAAHEMK X 0 X 265,1
5711,UAAHEMK X 0 X 180,1
5711,UAAHEMK X 0 X 221,1
5711,UAAHEMK X 0 X 85,1
5711,UAAHEMK X 0 X 259,1
5711,UAAHEMK X 0 X 295,1
5711,UAAHEMK X 0 X 75,1
5711,UAAHEMK X 0 X 843,1
5711,UAAHEMK X 0 X 196,1
5711,UAAHEMK X 0 X 149,1
5711,UAAHEMK X 0 X 271,1
5711,UAAHEMK X 0 X 154,1
5711,UAAHEMK X 0 X 159,1
5712,UAJ72I3 X 0 X 55,0
5712,UAJ72I3 X 0 X 843,0
5712,UAJ72I3 X 0 X 577,0
5712,UAJ72I3 X 0 X 161,0
5712,UAJ72I3 X 0 X 154,0
5712,UAJ72I3 X 0 X 66,0
5712,UAJ72I3 X 0 X 188,0
5712,UAJ72I3 X 0 X 197,0
5712,UAJ72I3 X 0 X 90,0
5712,UAJ72I3 X 0 X 78,0
5712,UAJ72I3 X 0 X 265,0
5712,UAJ72I3 X 0 X 75,0
5712,UAJ72I3 X 0 X 303,0
5712,UAJ72I3 X 0 X 274,0
5712,UAJ72I3 X 0 X 288,0
5712,UAJ72I3 X 0 X 115,0
5712,UAJ72I3 X 0 X 159,0
5712,UAJ72I3 X 0 X 294,0
5712,UAJ72I3 X 0 X 110,0
5712,UAJ72I3 X 0 X 299,0
5713,UAOGTH3 X 0 X 149,0
5713,UAOGTH3 X 0 X 843,0
5713,UAOGTH3 X 0 X 250,0
5713,UAOGTH3 X 0 X 115,0
5713,UAOGTH3 X 0 X 110,0
5713,UAOGTH3 X 0 X 288,0
5713,UAOGTH3 X 0 X 188,0
5713,UAOGTH3 X 0 X 274,0
5713,UAOGTH3 X 0 X 176,0
5713,UAOGTH3 X 0 X 196,0
5713,UAOGTH3 X 0 X 855,0
5713,UAOGTH3 X 0 X 401,0
5713,UAOGTH3 X 0 X 13,0
5713,UAOGTH3 X 0 X 192,0
5713,UAOGTH3 X 0 X 310,0
5713,UAOGTH3 X 0 X 67,0
5713,UAOGTH3 X 0 X 161,0
5713,UAOGTH3 X 0 X 303,0
5713,UAOGTH3 X 0 X 265,0
5713,UAOGTH3 X 0 X 298,0
5714,UAT1KXC X 0 X 274,1
5714,UAT1KXC X 0 X 250,1
5714,UAT1KXC X 0 X 221,1
5714,UAT1KXC X 0 X 161,1
5714,UAT1KXC X 0 X 303,1
5714,UAT1KXC X 0 X 294,1
5714,UAT1KXC X 0 X 55,1
5714,UAT1KXC X 0 X 259,1
5714,UAT1KXC X 0 X 295,1
5714,UAT1KXC X 0 X 75,1
5714,UAT1KXC X 0 X 149,1
5714,UAT1KXC X 0 X 159,1
5714,UAT1KXC X 0 X 298,1
5714,UAT1KXC X 0 X 843,1
5714,UAT1KXC X 0 X 196,1
5714,UAT1KXC X 0 X 265,1
5714,UAT1KXC X 0 X 115,1
5714,UAT1KXC X 0 X 310,1
5714,UAT1KXC X 0 X 271,1
5714,UAT1KXC X 0 X 188,1
5715,UAY16U6 X 0 X 303,1
5715,UAY16U6 X 0 X 288,0
5715,UAY16U6 X 0 X 161,0
5715,UAY16U6 X 0 X 401,0
5715,UAY16U6 X 0 X 196,1
5715,UAY16U6 X 0 X 274,1
5715,UAY16U6 X 0 X 265,1
5715,UAY16U6 X 0 X 110,0
5715,UAY16U6 X 0 X 843,0
5715,UAY16U6 X 0 X 149,0
5715,UAY16U6 X 0 X 115,1
5715,UAY16U6 X 0 X 188,0
5715,UAY16U6 X 0 X 13,0
5715,UAY16U6 X 0 X 176,0
5715,UAY16U6 X 0 X 310,0
5715,UAY16U6 X 0 X 67,0
5715,UAY16U6 X 0 X 298,0
5715,UAY16U6 X 0 X 855,1
5715,UAY16U6 X 0 X 250,0
5715,UAY16U6 X 0 X 192,1
5716,UB83DW8 X 0 X 191,1
5716,UB83DW8 X 0 X 577,1
5716,UB83DW8 X 0 X 303,1
5716,UB83DW8 X 0 X 76,1
5716,UB83DW8 X 0 X 75,1
5716,UB83DW8 X 0 X 289,1
5716,UB83DW8 X 0 X 265,1
5716,UB83DW8 X 0 X 843,1
5716,UB83DW8 X 0 X 298,1
5716,UB83DW8 X 0 X 55,1
5716,UB83DW8 X 0 X 159,1
5716,UB83DW8 X 0 X 583,1
5716,UB83DW8 X 0 X 294,1
5716,UB83DW8 X 0 X 216,1
5716,UB83DW8 X 0 X 106,1
5716,UB83DW8 X 0 X 115,1
5716,UB83DW8 X 0 X 149,1
5716,UB83DW8 X 0 X 176,1
5716,UB83DW8 X 0 X 300,1
5716,UB83DW8 X 0 X 221,1
5717,UB9AI1F X 0 X 274,1
5717,UB9AI1F X 0 X 13,1
5717,UB9AI1F X 0 X 221,1
5717,UB9AI1F X 0 X 846,1
5717,UB9AI1F X 0 X 310,1
5717,UB9AI1F X 0 X 90,1
5717,UB9AI1F X 0 X 855,1
5717,UB9AI1F X 0 X 159,1
5717,UB9AI1F X 0 X 188,1
5717,UB9AI1F X 0 X 231,1
5717,UB9AI1F X 0 X 216,1
5717,UB9AI1F X 0 X 294,1
5717,UB9AI1F X 0 X 75,1
5717,UB9AI1F X 0 X 265,1
5717,UB9AI1F X 0 X 66,1
5717,UB9AI1F X 0 X 303,1
5717,UB9AI1F X 0 X 196,1
5717,UB9AI1F X 0 X 295,1
5717,UB9AI1F X 0 X 115,1
5717,UB9AI1F X 0 X 76,1
5718,UBFGFBK X 0 X 196,1
5718,UBFGFBK X 0 X 303,1
5718,UBFGFBK X 0 X 149,1
5718,UBFGFBK X 0 X 298,1
5718,UBFGFBK X 0 X 274,1
5718,UBFGFBK X 0 X 157,1
5718,UBFGFBK X 0 X 231,1
5718,UBFGFBK X 0 X 577,1
5718,UBFGFBK X 0 X 265,1
5718,UBFGFBK X 0 X 289,1
5718,UBFGFBK X 0 X 76,1
5718,UBFGFBK X 0 X 197,1
5718,UBFGFBK X 0 X 191,1
5718,UBFGFBK X 0 X 55,1
5718,UBFGFBK X 0 X 310,1
5718,UBFGFBK X 0 X 106,1
5718,UBFGFBK X 0 X 201,1
5718,UBFGFBK X 0 X 159,1
5718,UBFGFBK X 0 X 115,1
5718,UBFGFBK X 0 X 547,1
5719,UBV7LDW X 0 X 231,0
5719,UBV7LDW X 0 X 191,0
5719,UBV7LDW X 0 X 310,0
5719,UBV7LDW X 0 X 55,0
5719,UBV7LDW X 0 X 115,0
5719,UBV7LDW X 0 X 76,0
5719,UBV7LDW X 0 X 289,0
5719,UBV7LDW X 0 X 196,0
5719,UBV7LDW X 0 X 303,1
5719,UBV7LDW X 0 X 157,1
5719,UBV7LDW X 0 X 159,0
5719,UBV7LDW X 0 X 149,0
5719,UBV7LDW X 0 X 274,0
5719,UBV7LDW X 0 X 577,0
5719,UBV7LDW X 0 X 298,0
5719,UBV7LDW X 0 X 265,1
5719,UBV7LDW X 0 X 547,0
5719,UBV7LDW X 0 X 197,0
5719,UBV7LDW X 0 X 106,0
5719,UBV7LDW X 0 X 201,0
5720,UBVHCFC X 0 X 197,1
5720,UBVHCFC X 0 X 274,1
5720,UBVHCFC X 0 X 196,1
5720,UBVHCFC X 0 X 159,1
5720,UBVHCFC X 0 X 231,1
5720,UBVHCFC X 0 X 201,1
5720,UBVHCFC X 0 X 191,1
5720,UBVHCFC X 0 X 76,1
5720,UBVHCFC X 0 X 265,1
5720,UBVHCFC X 0 X 157,1
5720,UBVHCFC X 0 X 289,1
5720,UBVHCFC X 0 X 106,1
5720,UBVHCFC X 0 X 547,1
5720,UBVHCFC X 0 X 303,1
5720,UBVHCFC X 0 X 577,1
5720,UBVHCFC X 0 X 115,1
5720,UBVHCFC X 0 X 149,1
5720,UBVHCFC X 0 X 298,1
5720,UBVHCFC X 0 X 310,1
5720,UBVHCFC X 0 X 55,1
5721,UC8MDVT X 0 X 843,1
5721,UC8MDVT X 0 X 161,1
5721,UC8MDVT X 0 X 855,1
5721,UC8MDVT X 0 X 196,1
5721,UC8MDVT X 0 X 573,1
5721,UC8MDVT X 0 X 298,1
5721,UC8MDVT X 0 X 110,1
5721,UC8MDVT X 0 X 303,1
5721,UC8MDVT X 0 X 115,1
5721,UC8MDVT X 0 X 243,1
5721,UC8MDVT X 0 X 304,1
5721,UC8MDVT X 0 X 192,1
5721,UC8MDVT X 0 X 294,1
5721,UC8MDVT X 0 X 401,1
5721,UC8MDVT X 0 X 265,1
5721,UC8MDVT X 0 X 310,1
5721,UC8MDVT X 0 X 197,1
5721,UC8MDVT X 0 X 582,1
5721,UC8MDVT X 0 X 271,1
5721,UC8MDVT X 0 X 250,1
5722,UCIFWRG X 0 X 858,1
5722,UCIFWRG X 0 X 216,1
5722,UCIFWRG X 0 X 196,1
5722,UCIFWRG X 0 X 310,1
5722,UCIFWRG X 0 X 106,1
5722,UCIFWRG X 0 X 303,1
5722,UCIFWRG X 0 X 841,1
5722,UCIFWRG X 0 X 192,1
5722,UCIFWRG X 0 X 13,1
5722,UCIFWRG X 0 X 23,1
5722,UCIFWRG X 0 X 265,1
5722,UCIFWRG X 0 X 149,1
5722,UCIFWRG X 0 X 855,1
5722,UCIFWRG X 0 X 271,1
5722,UCIFWRG X 0 X 295,1
5722,UCIFWRG X 0 X 298,1
5722,UCIFWRG X 0 X 159,1
5722,UCIFWRG X 0 X 843,1
5722,UCIFWRG X 0 X 176,1
5722,UCIFWRG X 0 X 115,1
5723,UCLUWLI X 0 X 149,1
5723,UCLUWLI X 0 X 294,1
5723,UCLUWLI X 0 X 356,1
5723,UCLUWLI X 0 X 303,1
5723,UCLUWLI X 0 X 843,1
5723,UCLUWLI X 0 X 295,1
5723,UCLUWLI X 0 X 188,1
5723,UCLUWLI X 0 X 75,1
5723,UCLUWLI X 0 X 298,1
5723,UCLUWLI X 0 X 55,1
5723,UCLUWLI X 0 X 13,1
5723,UCLUWLI X 0 X 216,1
5723,UCLUWLI X 0 X 110,1
5723,UCLUWLI X 0 X 134,1
5723,UCLUWLI X 0 X 23,1
5723,UCLUWLI X 0 X 265,1
5723,UCLUWLI X 0 X 159,1
5723,UCLUWLI X 0 X 196,1
5723,UCLUWLI X 0 X 76,1
5723,UCLUWLI X 0 X 115,1
5724,UCR0MLL X 0 X 55,1
5724,UCR0MLL X 0 X 110,1
5724,UCR0MLL X 0 X 265,1
5724,UCR0MLL X 0 X 288,1
5724,UCR0MLL X 0 X 294,1
5724,UCR0MLL X 0 X 274,1
5724,UCR0MLL X 0 X 303,1
5724,UCR0MLL X 0 X 298,1
5724,UCR0MLL X 0 X 161,1
5724,UCR0MLL X 0 X 188,1
5724,UCR0MLL X 0 X 271,1
5724,UCR0MLL X 0 X 115,1
5724,UCR0MLL X 0 X 843,1
5724,UCR0MLL X 0 X 176,1
5724,UCR0MLL X 0 X 197,1
5724,UCR0MLL X 0 X 196,1
5724,UCR0MLL X 0 X 401,1
5724,UCR0MLL X 0 X 250,1
5724,UCR0MLL X 0 X 310,1
5724,UCR0MLL X 0 X 149,1
5725,UCTT8BU X 0 X 294,1
5725,UCTT8BU X 0 X 149,1
5725,UCTT8BU X 0 X 216,1
5725,UCTT8BU X 0 X 90,1
5725,UCTT8BU X 0 X 265,1
5725,UCTT8BU X 0 X 75,1
5725,UCTT8BU X 0 X 82,1
5725,UCTT8BU X 0 X 176,1
5725,UCTT8BU X 0 X 303,1
5725,UCTT8BU X 0 X 161,1
5725,UCTT8BU X 0 X 192,1
5725,UCTT8BU X 0 X 288,1
5725,UCTT8BU X 0 X 83,1
5725,UCTT8BU X 0 X 23,1
5725,UCTT8BU X 0 X 13,1
5725,UCTT8BU X 0 X 115,1
5725,UCTT8BU X 0 X 295,1
5725,UCTT8BU X 0 X 188,1
5725,UCTT8BU X 0 X 274,1
5725,UCTT8BU X 0 X 159,1
5726,UCTZ8Z0 X 0 X 250,1
5726,UCTZ8Z0 X 0 X 583,1
5726,UCTZ8Z0 X 0 X 310,1
5726,UCTZ8Z0 X 0 X 289,1
5726,UCTZ8Z0 X 0 X 106,1
5726,UCTZ8Z0 X 0 X 149,1
5726,UCTZ8Z0 X 0 X 843,1
5726,UCTZ8Z0 X 0 X 157,1
5726,UCTZ8Z0 X 0 X 577,1
5726,UCTZ8Z0 X 0 X 115,1
5726,UCTZ8Z0 X 0 X 547,1
5726,UCTZ8Z0 X 0 X 76,1
5726,UCTZ8Z0 X 0 X 294,1
5726,UCTZ8Z0 X 0 X 303,1
5726,UCTZ8Z0 X 0 X 265,1
5726,UCTZ8Z0 X 0 X 55,1
5726,UCTZ8Z0 X 0 X 298,1
5726,UCTZ8Z0 X 0 X 191,1
5726,UCTZ8Z0 X 0 X 110,1
5726,UCTZ8Z0 X 0 X 176,1
5727,UCUAETK X 0 X 265,1
5727,UCUAETK X 0 X 154,1
5727,UCUAETK X 0 X 310,1
5727,UCUAETK X 0 X 294,1
5727,UCUAETK X 0 X 81,1
5727,UCUAETK X 0 X 295,1
5727,UCUAETK X 0 X 231,1
5727,UCUAETK X 0 X 196,1
5727,UCUAETK X 0 X 271,1
5727,UCUAETK X 0 X 304,1
5727,UCUAETK X 0 X 577,1
5727,UCUAETK X 0 X 303,1
5727,UCUAETK X 0 X 134,1
5727,UCUAETK X 0 X 259,1
5727,UCUAETK X 0 X 159,1
5727,UCUAETK X 0 X 90,1
5727,UCUAETK X 0 X 274,1
5727,UCUAETK X 0 X 180,1
5727,UCUAETK X 0 X 578,1
5727,UCUAETK X 0 X 221,1
5728,UDAX8FP X 0 X 188,0
5728,UDAX8FP X 0 X 578,0
5728,UDAX8FP X 0 X 13,0
5728,UDAX8FP X 0 X 271,0
5728,UDAX8FP X 0 X 231,0
5728,UDAX8FP X 0 X 134,1
5728,UDAX8FP X 0 X 4,0
5728,UDAX8FP X 0 X 110,0
5728,UDAX8FP X 0 X 310,0
5728,UDAX8FP X 0 X 303,0
5728,UDAX8FP X 0 X 176,0
5728,UDAX8FP X 0 X 295,0
5728,UDAX8FP X 0 X 75,0
5728,UDAX8FP X 0 X 159,0
5728,UDAX8FP X 0 X 243,0
5728,UDAX8FP X 0 X 221,0
5728,UDAX8FP X 0 X 250,0
5728,UDAX8FP X 0 X 43,0
5728,UDAX8FP X 0 X 265,0
5728,UDAX8FP X 0 X 298,0
5729,UDFYFD9 X 0 X 106,1
5729,UDFYFD9 X 0 X 161,1
5729,UDFYFD9 X 0 X 843,1
5729,UDFYFD9 X 0 X 303,1
5729,UDFYFD9 X 0 X 55,1
5729,UDFYFD9 X 0 X 265,1
5729,UDFYFD9 X 0 X 231,1
5729,UDFYFD9 X 0 X 221,1
5729,UDFYFD9 X 0 X 401,1
5729,UDFYFD9 X 0 X 188,1
5729,UDFYFD9 X 0 X 201,1
5729,UDFYFD9 X 0 X 75,1
5729,UDFYFD9 X 0 X 159,1
5729,UDFYFD9 X 0 X 274,1
5729,UDFYFD9 X 0 X 28,1
5729,UDFYFD9 X 0 X 391,1
5729,UDFYFD9 X 0 X 197,1
5729,UDFYFD9 X 0 X 419,1
5729,UDFYFD9 X 0 X 298,1
5729,UDFYFD9 X 0 X 295,1
5730,UDHZ9CB X 0 X 66,0
5730,UDHZ9CB X 0 X 90,0
5730,UDHZ9CB X 0 X 575,0
5730,UDHZ9CB X 0 X 197,0
5730,UDHZ9CB X 0 X 843,0
5730,UDHZ9CB X 0 X 154,0
5730,UDHZ9CB X 0 X 75,0
5730,UDHZ9CB X 0 X 78,0
5730,UDHZ9CB X 0 X 115,0
5730,UDHZ9CB X 0 X 294,0
5730,UDHZ9CB X 0 X 299,0
5730,UDHZ9CB X 0 X 55,0
5730,UDHZ9CB X 0 X 188,0
5730,UDHZ9CB X 0 X 288,0
5730,UDHZ9CB X 0 X 159,0
5730,UDHZ9CB X 0 X 265,0
5730,UDHZ9CB X 0 X 303,0
5730,UDHZ9CB X 0 X 577,0
5730,UDHZ9CB X 0 X 274,0
5730,UDHZ9CB X 0 X 161,0
5731,UDJWSTB X 0 X 843,1
5731,UDJWSTB X 0 X 115,1
5731,UDJWSTB X 0 X 75,1
5731,UDJWSTB X 0 X 43,1
5731,UDJWSTB X 0 X 295,1
5731,UDJWSTB X 0 X 55,1
5731,UDJWSTB X 0 X 193,1
5731,UDJWSTB X 0 X 243,1
5731,UDJWSTB X 0 X 398,1
5731,UDJWSTB X 0 X 294,1
5731,UDJWSTB X 0 X 265,1
5731,UDJWSTB X 0 X 419,1
5731,UDJWSTB X 0 X 298,1
5731,UDJWSTB X 0 X 159,1
5731,UDJWSTB X 0 X 216,1
5731,UDJWSTB X 0 X 300,1
5731,UDJWSTB X 0 X 303,1
5731,UDJWSTB X 0 X 289,1
5731,UDJWSTB X 0 X 221,1
5731,UDJWSTB X 0 X 90,1
5732,UDQQPDR X 0 X 159,1
5732,UDQQPDR X 0 X 115,1
5732,UDQQPDR X 0 X 310,1
5732,UDQQPDR X 0 X 843,1
5732,UDQQPDR X 0 X 303,1
5732,UDQQPDR X 0 X 76,1
5732,UDQQPDR X 0 X 188,1
5732,UDQQPDR X 0 X 265,1
5732,UDQQPDR X 0 X 161,1
5732,UDQQPDR X 0 X 250,1
5732,UDQQPDR X 0 X 13,1
5732,UDQQPDR X 0 X 401,1
5732,UDQQPDR X 0 X 196,1
5732,UDQQPDR X 0 X 274,1
5732,UDQQPDR X 0 X 295,1
5732,UDQQPDR X 0 X 75,1
5732,UDQQPDR X 0 X 294,1
5732,UDQQPDR X 0 X 55,1
5732,UDQQPDR X 0 X 221,1
5732,UDQQPDR X 0 X 298,1
5733,UDSB6MU X 0 X 23,1
5733,UDSB6MU X 0 X 310,1
5733,UDSB6MU X 0 X 13,1
5733,UDSB6MU X 0 X 134,1
5733,UDSB6MU X 0 X 149,1
5733,UDSB6MU X 0 X 843,1
5733,UDSB6MU X 0 X 216,1
5733,UDSB6MU X 0 X 81,1
5733,UDSB6MU X 0 X 250,1
5733,UDSB6MU X 0 X 274,1
5733,UDSB6MU X 0 X 295,1
5733,UDSB6MU X 0 X 298,1
5733,UDSB6MU X 0 X 303,1
5733,UDSB6MU X 0 X 75,1
5733,UDSB6MU X 0 X 176,1
5733,UDSB6MU X 0 X 188,1
5733,UDSB6MU X 0 X 265,1
5733,UDSB6MU X 0 X 159,1
5733,UDSB6MU X 0 X 288,1
5733,UDSB6MU X 0 X 115,1
5734,UDVTU41 X 0 X 250,1
5734,UDVTU41 X 0 X 303,1
5734,UDVTU41 X 0 X 577,1
5734,UDVTU41 X 0 X 271,1
5734,UDVTU41 X 0 X 188,1
5734,UDVTU41 X 0 X 298,1
5734,UDVTU41 X 0 X 33,1
5734,UDVTU41 X 0 X 259,1
5734,UDVTU41 X 0 X 274,1
5734,UDVTU41 X 0 X 134,1
5734,UDVTU41 X 0 X 216,1
5734,UDVTU41 X 0 X 180,1
5734,UDVTU41 X 0 X 843,1
5734,UDVTU41 X 0 X 294,1
5734,UDVTU41 X 0 X 161,1
5734,UDVTU41 X 0 X 310,1
5734,UDVTU41 X 0 X 13,1
5734,UDVTU41 X 0 X 295,1
5734,UDVTU41 X 0 X 265,1
5734,UDVTU41 X 0 X 159,1
5735,UDXPWEK X 0 X 298,1
5735,UDXPWEK X 0 X 294,1
5735,UDXPWEK X 0 X 85,1
5735,UDXPWEK X 0 X 161,1
5735,UDXPWEK X 0 X 216,1
5735,UDXPWEK X 0 X 274,1
5735,UDXPWEK X 0 X 265,1
5735,UDXPWEK X 0 X 154,1
5735,UDXPWEK X 0 X 843,1
5735,UDXPWEK X 0 X 159,1
5735,UDXPWEK X 0 X 149,1
5735,UDXPWEK X 0 X 84,1
5735,UDXPWEK X 0 X 303,1
5735,UDXPWEK X 0 X 115,1
5735,UDXPWEK X 0 X 259,1
5735,UDXPWEK X 0 X 76,1
5735,UDXPWEK X 0 X 75,1
5735,UDXPWEK X 0 X 110,1
5735,UDXPWEK X 0 X 577,1
5735,UDXPWEK X 0 X 295,1
5736,UEHWI52 X 0 X 303,1
5736,UEHWI52 X 0 X 188,1
5736,UEHWI52 X 0 X 201,1
5736,UEHWI52 X 0 X 159,1
5736,UEHWI52 X 0 X 298,1
